,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_005/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,157.91366638900945,1.0,0.04789172306090583,0.9826502007727859,0.01618390804597701
1,fp_005/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,163.45579430297948,1.0,0.37222222222222223,0.9662855752858185,0.02217391304347826
2,fp_005/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,151.46937699100818,1.0,0.2604667124227865,0.9779266209290344,0.016971830985915492
3,fp_005/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,161.73503689400968,1.0,0.13092648977816446,0.9724814488743554,0.019166666666666665
4,fp_005/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,165.4843331820157,1.0,0.4177496038034866,0.9708955040436568,0.02152125279642058
5,fp_005/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,152.94850268398295,1.0,0.144119907763259,0.9713384999343229,0.019361207897793265
6,fp_005/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,157.627276462008,1.0,0.18353133961491197,0.9700957550309796,0.020172413793103448
7,fp_005/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,163.27990848198533,1.0,0.12334217506631295,0.9795385503753358,0.017557077625570777
8,fp_005/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,159.53407263298868,1.0,0.40047732696897376,0.9660188150023581,0.020637087599544936
9,fp_005/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,164.7457334640203,1.0,0.1856204631870031,0.9737623885962503,0.017819209039548024
10,fp_005/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,150.20514679802,1.0,0.11285097192224625,0.9800823441343172,0.018900709219858158
11,fp_005/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,157.9142245260009,1.0,0.382778338378742,0.9647539113015696,0.027167235494880548
12,fp_005/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,149.74556880499586,1.0,0.12513255567338277,0.9817366760750457,0.023001186239620403
13,fp_005/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,157.4447883819812,1.0,0.008783487044356608,0.9821909297991303,0.02263888888888889
14,fp_005/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,158.46078414301155,1.0,0.35193548387096774,0.9674961518727553,0.027146118721461186
15,fp_005/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,147.19612355198478,1.0,0.30811662726556344,0.9660241751061744,0.024716312056737588
16,fp_005/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,147.21360243900563,1.0,0.2735331363444491,0.9635742587785217,0.023938315539739026
17,fp_005/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,155.81568692199653,1.0,0.2165318957771788,0.9728468500807672,0.020657439446366783
18,fp_005/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,150.88058660100796,1.0,0.3661764705882353,0.964834712868233,0.025127314814814814
19,fp_005/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,160.369185810996,1.0,0.3366548042704627,0.9616736444926862,0.022195402298850576
