,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_005/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,275.9443871709809,1.0,0.8804755136322522,0.9892632433990048,0.0021119071989082225
1,fp_005/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,315.5655747940182,1.0,0.9264567816235839,0.9863830594461293,0.002289073305670816
2,fp_005/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,279.0125157450093,1.0,0.9191007653061225,0.9874260201192921,0.0018851049191606468
3,fp_005/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,220.3339501929877,1.0,0.8631934938400837,0.986029882776818,0.002227997227997228
4,fp_005/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,210.20018553399132,1.0,0.788991645445204,0.9846035534100396,0.0027272727272727275
5,fp_005/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,247.68599214000278,1.0,0.8636029553982438,0.9887955636645207,0.0023146223146223144
6,fp_005/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,200.4827420579968,1.0,0.8383808476440233,0.9884594500769963,0.0024812542603953646
7,fp_005/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,255.76047633300186,1.0,0.896036817534682,0.9879116419294991,0.0020528455284552845
8,fp_005/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,290.75698461799766,1.0,0.9114234170026059,0.9862893883494694,0.002183673469387755
9,fp_005/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,281.22502381299273,1.0,0.9171083767155703,0.9825029324694186,0.002234732173319686
10,fp_005/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,585.2962471909996,1.0,0.8188619807048632,0.9824707166479318,0.004625215889464594
11,fp_005/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,909.6886671909888,1.0,0.8818954220738048,0.9785129307666497,0.005807127882599581
12,fp_005/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,673.7861686779943,1.0,0.8679069468543152,0.9828104907017685,0.0046255660048763496
13,fp_005/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,606.173140999017,1.0,0.7996319771007974,0.9805434056581414,0.005443974630021142
14,fp_005/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,553.8258991509792,1.0,0.7284771290442544,0.9812078683122084,0.005118165784832452
15,fp_005/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,483.2116247689992,1.0,0.7800717071825382,0.9830124949807497,0.004543546694648478
16,fp_005/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,533.3338846869883,1.0,0.7664575455482984,0.9818548525721096,0.004972337482710927
17,fp_005/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,619.6283090229845,1.0,0.8310703281075407,0.9823178505951439,0.004840940525587829
18,fp_005/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,770.2521348760056,1.0,0.8768905365143624,0.9803883425195432,0.004594127806563039
19,fp_005/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,706.1851119599887,1.0,0.8541861524809938,0.9751668410230511,0.0056271656271656275
