,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_01/simNo_1-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.1-na_0.05-d_0-l_1000000,300,300,0.1,0.1,0.05,162.11999742100124,1.0,0.3648062600169699,1.0,0.0571
1,fp_01/simNo_1-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.1,0.2,0.05,160.94292976600082,1.0,0.5351183180918262,1.0,0.04454444444444444
2,fp_01/simNo_1-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.1,0.05,0.05,159.23392606400012,1.0,0.4588950692938626,0.8032611601176156,0.07336666666666666
3,fp_01/simNo_2-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.1-na_0.05-d_0-l_1000000,300,300,0.1,0.1,0.05,197.0755948570004,1.0,0.43298560676086095,1.0,0.09207777777777777
4,fp_01/simNo_2-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.1,0.2,0.05,192.6485425280007,1.0,0.2973722434966328,0.9960100213417463,0.10155555555555555
5,fp_01/simNo_2-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.1,0.05,0.05,189.788650212,1.0,0.022316123068797045,0.0,0.21947777777777777
6,fp_01/simNo_3-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.1-na_0.05-d_0-l_1000000,300,300,0.1,0.1,0.05,181.00353410000025,1.0,0.6269309239288837,1.0,0.046066666666666665
7,fp_01/simNo_3-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.1,0.2,0.05,180.53100664900012,1.0,0.9459632760128243,1.0,0.016055555555555556
8,fp_01/simNo_3-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.1,0.05,0.05,175.32837095899959,1.0,0.3305158845817546,1.0,0.0811888888888889
9,fp_01/simNo_4-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.1-na_0.05-d_0-l_1000000,300,300,0.1,0.1,0.05,194.96149050400163,1.0,0.6309873417721519,0.24433635394456288,0.17105555555555554
10,fp_01/simNo_4-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.1,0.2,0.05,190.35524297499978,1.0,0.31605063291139246,0.8369536247334755,0.08923333333333333
11,fp_01/simNo_4-s_10-m_300-h_1-minVAF_0.03-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.1,0.05,0.05,190.23283302800155,1.0,0.6309873417721519,0.0,0.2137777777777778
