,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,7.057942922998336,1.0,1.0,1.0,0.00027333333333333333
1,simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.74630234700453,1.0,1.0,1.0,0.00035666666666666664
2,simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,7.1557979799981695,1.0,0.9963527851458885,0.999444565191142,0.00036
3,simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.948271219000162,1.0,1.0,1.0,0.00033666666666666665
4,simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,7.030248494003899,1.0,0.9984360337816703,1.0,0.0003333333333333333
5,simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.647275670999079,1.0,1.0,1.0,0.00028333333333333335
6,simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.696158881000883,1.0,0.9988161010260458,1.0,0.00028333333333333335
7,simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.542508706996159,1.0,0.9936762225969646,1.0,0.00029666666666666665
8,simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.560274073999608,1.0,0.9981515711645101,0.9996925914540424,0.0002866666666666667
9,simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,300,0.001,0.05,0.05,6.855137520004064,1.0,1.0,1.0,0.0003266666666666667
10,simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.158875797998917,1.0,0.989423076923077,0.9995750607899148,0.00138
11,simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.0961714160002884,1.0,0.9938030006523157,0.9995652488950076,0.0010366666666666666
12,simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.241667977999896,1.0,0.9956896551724138,0.9999758506604844,0.0011133333333333334
13,simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.085405471996637,1.0,0.9885574172456069,0.9995713571309504,0.0014
14,simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.384377497000969,1.0,0.9981232405380044,1.0,0.00092
15,simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,6.962960024000495,1.0,0.9996426018584703,1.0,0.00099
16,simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.048368504998507,1.0,0.9976322020520916,0.9999044593594,0.0011133333333333334
17,simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,6.931531629001256,1.0,0.9877740303541316,0.9997148492265285,0.0011633333333333333
18,simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,6.8515051460053655,1.0,0.9958410351201479,0.9995980042091324,0.0009733333333333333
19,simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,300,0.001,0.2,0.05,7.10032306699577,1.0,0.9900497512437811,0.9998069498069498,0.0011866666666666666
