,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,132.73584876099994,1.0,0.9734513274336283,0.9984594792534788,0.0007586206896551724
1,simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,134.7355505659998,1.0,0.9843137254901961,0.9998054001459499,0.0007469342251950948
2,simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,130.4278103810011,1.0,0.9646533973919011,0.9963934159503214,0.0012089201877934271
3,simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,134.1486322820001,1.0,0.9739016963897347,0.9973588227895862,0.0007762557077625571
4,simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,143.71668890699948,1.0,0.9866877971473851,0.9981318060028023,0.0006040268456375838
5,simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,131.6666297110005,1.0,0.9811683320522675,0.9972941021936161,0.0007897793263646922
6,simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,133.26897104400086,1.0,0.9643588693158541,0.9972604844078038,0.0007816091954022989
7,simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,135.14758989300026,1.0,0.9876215738284704,0.998719590268886,0.0009474885844748858
8,simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,125.89605365399984,1.0,0.9627684964200477,0.999329808623129,0.0008191126279863481
9,simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,140.00115970600018,1.0,0.9488420324922227,0.9965299448286192,0.0009604519774011299
10,simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,122.15085269500014,1.0,0.9249460043196545,0.996390760346487,0.0026359338061465723
11,simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,123.82826747000036,1.0,0.9630003363605786,0.9979460912341203,0.002025028441410694
12,simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,124.40438372999961,1.0,0.968893601979498,0.9977862637666722,0.0019098457888493475
13,simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,130.6826910510008,1.0,0.945542380324989,0.9975408987367985,0.002199074074074074
14,simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,131.2764761489998,1.0,0.9803225806451613,0.9988199076449461,0.0019748858447488585
15,simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,117.96609294499831,1.0,0.9688731284475965,0.9976587171948165,0.0023286052009456265
16,simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,124.08441874700111,1.0,0.9560996200928662,0.9982784533406203,0.0021826809015421116
17,simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,123.20839376000004,1.0,0.9712488769092542,0.9986154201174329,0.0021453287197231836
18,simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,120.97746519199973,1.0,0.9534313725490196,0.9981491954141175,0.0025694444444444445
19,simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,127.96716643299987,1.0,0.9444839857651246,0.9975448389931255,0.002367816091954023
