,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_003/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,153.72897776498576,1.0,0.07079646017699115,0.9913124731671591,0.015
1,fp_003/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,160.7357706449984,1.0,0.5418300653594772,0.9770615422038433,0.015261984392419175
2,fp_003/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,148.04152334900573,1.0,0.2316403568977351,0.9829161808173116,0.019248826291079813
3,fp_003/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,157.05429663899122,1.0,0.10613310134841236,0.9927053200855238,0.01808219178082192
4,fp_003/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,164.08261644101003,1.0,0.3553090332805071,0.9854231705218652,0.020738255033557047
5,fp_003/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,150.00668086099904,1.0,0.19830899308224448,0.9778536713516354,0.020313588850174216
6,fp_003/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,151.4699618020095,1.0,0.16304793117574767,0.9778022428183727,0.020908045977011493
7,fp_003/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,156.1798554120178,1.0,0.1229000884173298,0.9763500790841304,0.02026255707762557
8,fp_003/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,153.2448022890021,1.0,0.3799522673031026,0.9776106436319408,0.018168373151308304
9,fp_003/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,160.97743334600818,1.0,0.33529208434151403,0.9838230521506852,0.015288135593220339
10,fp_003/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,144.0580434880103,1.0,0.6668466522678186,0.9821142123837023,0.007245862884160756
11,fp_003/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,152.97977568101487,1.0,0.4184325597040027,0.9769759363034713,0.020784982935153583
12,fp_003/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,145.83930591100943,1.0,0.38635560268646163,0.982539155459627,0.015836298932384342
13,fp_003/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,152.206410838,1.0,0.09881422924901184,0.9863584593083454,0.01861111111111111
14,fp_003/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,156.3031525919796,1.0,0.3612903225806452,0.977603899435608,0.021027397260273972
15,fp_003/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,142.9135567820049,1.0,0.3372734436564224,0.9652618969835566,0.025472813238770684
16,fp_003/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,142.66539332800312,1.0,0.19290840016884758,0.9764721956551441,0.024768683274021354
17,fp_003/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,152.1603328709898,1.0,0.20260557053009887,0.9837440065639342,0.019780853517877738
18,fp_003/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,147.7962212029961,1.0,0.4151960784313725,0.9783301629736261,0.021284722222222222
19,fp_003/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,155.86870728898793,1.0,0.41530249110320283,0.9846229389569442,0.01850574712643678
