,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,31.53418433998013,1.0,0.9432587194169704,0.9973482839609061,0.001367816091954023
1,simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,28.984720787993865,1.0,0.9931372549019608,0.9996351252736561,0.0009253065774804905
2,simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,46.51015217098757,1.0,0.9804392587508579,0.9971255796295794,0.0010915492957746479
3,simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,35.24981067702174,1.0,0.9656372335798173,0.9962771978367501,0.001050228310502283
4,simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,43.1507073980174,1.0,0.993660855784469,0.9979105725031341,0.0009507829977628635
5,simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,29.055624499975238,1.0,0.9604150653343582,0.9957703927492447,0.0012775842044134727
6,simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,27.429068341007223,1.0,0.9619008603031545,0.9967996313175278,0.001160919540229885
7,simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,28.561114437005017,1.0,0.9792219274977896,0.9982927870251814,0.0015867579908675799
8,simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,21.19142728400766,1.0,0.9727923627684965,0.9994787400402115,0.0013651877133105802
9,simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.001,0.05,0.05,53.02428545997827,1.0,0.9678534393363291,0.9973787353021943,0.0013559322033898306
10,simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,72.91189942401252,1.0,0.9411447084233261,0.9956421773072399,0.0034278959810874706
11,simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,87.25192916500964,1.0,0.9754456777665658,0.9969318153003525,0.0029465301478953355
12,simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,98.30717697000364,1.0,0.9572287027218098,0.9959045879683436,0.003131672597864769
13,simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,87.79138304298976,1.0,0.9494949494949495,0.9972561606957963,0.0029745370370370373
14,simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,104.15198023198172,1.0,0.9661290322580645,0.9953565931246793,0.0034360730593607307
15,simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,88.4901406620047,1.0,0.9428684003152088,0.9952629859523031,0.003475177304964539
16,simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,61.58350109501043,1.0,0.9544111439425919,0.9975406476294576,0.0030960854092526692
17,simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,57.213600603019586,1.0,0.9573225516621743,0.9977949283351709,0.003414071510957324
18,simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,65.85630369299906,1.0,0.917156862745098,0.9979692560793789,0.0033912037037037036
19,simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.001,0.2,0.05,111.23353467602283,1.0,0.9590747330960854,0.997286400992402,0.003149425287356322
