,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_003/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.449607376998756,1.0,0.7433628318584071,0.9813369699724727,0.0036091954022988504
1,fp_003/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.6345623040106148,1.0,0.9055555555555556,0.9746047190464607,0.007246376811594203
2,fp_003/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.492922664998332,1.0,0.7827728208647906,0.9725574206144751,0.0046126760563380284
3,fp_003/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.6388119970215484,1.0,0.8125271857329274,0.9842787070808703,0.004132420091324201
4,fp_003/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.8483660659985617,1.0,0.8009508716323297,0.9694943585457585,0.007304250559284116
5,fp_003/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.28072975599207,1.0,0.8032282859338971,0.9777748587941679,0.004738675958188153
6,fp_003/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.3831773340061773,1.0,0.7615731257681279,0.9802345230170516,0.005091954022988506
7,fp_003/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.5107732500182465,1.0,0.8015030946065429,0.9733624563781978,0.005251141552511416
8,fp_003/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.4917846099997405,1.0,0.7985680190930787,0.9795219301511654,0.006530147895335609
9,fp_003/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.03,0.05,0.05,3.4848094180051703,1.0,0.8247493950916004,0.9810769653244127,0.005559322033898305
10,fp_003/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.3665404519997537,1.0,0.5631749460043196,0.9873810287669768,0.011134751773049645
11,fp_003/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,6.03270139801316,1.0,0.8072653884964682,0.9708395669041763,0.013902161547212742
12,fp_003/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.618333566992078,1.0,0.783315659243549,0.9642204881288394,0.007888493475682087
13,fp_003/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.4598321649827994,1.0,0.5933245498462889,0.984002899150963,0.01068287037037037
14,fp_003/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.5919713260082062,1.0,0.7629032258064516,0.9692149820420729,0.01065068493150685
15,fp_003/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.290328764007427,1.0,0.7801418439716312,0.9789012305346837,0.009208037825059101
16,fp_003/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.23497362199123,1.0,0.6344449134655973,0.9725645579997267,0.010260972716488731
17,fp_003/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.4910964439914096,1.0,0.6648697214734951,0.9727186482397887,0.011095732410611304
18,fp_003/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.3520559589960612,1.0,0.6867647058823529,0.981337720425685,0.011979166666666667
19,fp_003/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.03,0.2,0.05,3.599022605980281,1.0,0.7758007117437722,0.9813407763477542,0.008367816091954023
