,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_005/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,3.5176809320109896,1.0,0.665799062988027,0.9734828396090613,0.007333333333333333
1,fp_005/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,4.179908752004849,1.0,0.6284313725490196,0.9653612259790805,0.0210479375696767
2,fp_005/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,3.377730569016421,1.0,0.7772820864790666,0.9645307373159422,0.006725352112676056
3,fp_005/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,4.058289262990002,1.0,0.3549369290996085,0.9902150672871337,0.016643835616438358
4,fp_005/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,4.194783042999916,1.0,0.5419968304278923,0.9845382365231926,0.01714765100671141
5,fp_005/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,3.479220332985278,1.0,0.6840891621829361,0.9624589517929857,0.010708478513356563
6,fp_005/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,3.391695512982551,1.0,0.6239246210569438,0.9719903732910031,0.008195402298850575
7,fp_005/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,3.4335157689929474,1.0,0.6768346595932803,0.9727850166955386,0.008584474885844748
8,fp_005/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,4.081536397978198,1.0,0.4491646778042959,0.9769156303522228,0.019886234357224118
9,fp_005/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.05,0.05,0.05,4.011520395026309,1.0,0.42723816107846524,0.9700177247422423,0.020214689265536722
10,fp_005/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,4.019594960001996,1.0,0.03779697624190059,0.9810982782590097,0.03703309692671395
11,fp_005/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,4.120698261016514,1.0,0.5650857719475277,0.9724116946015163,0.026780432309442548
12,fp_005/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,3.515924092993373,1.0,0.5959703075291622,0.9743760030992308,0.01395017793594306
13,fp_005/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,4.256811403000029,1.0,0.0008783487044357052,0.9838217022157797,0.03944444444444444
14,fp_005/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,4.2556943699892145,1.0,0.36677419354838714,0.9763724987172909,0.03180365296803653
15,fp_005/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,3.352598274999764,1.0,0.5472813238770686,0.9595175868452576,0.016182033096926715
16,fp_005/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,3.357150416006334,1.0,0.619248628113128,0.9679464407705971,0.013131672597864769
17,fp_005/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,3.524398712994298,1.0,0.6168014375561546,0.9698982077382631,0.013886966551326412
18,fp_005/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,4.248849108989816,1.0,0.3411764705882353,0.9644491285795075,0.028981481481481483
19,fp_005/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.05,0.2,0.05,4.145594183995854,1.0,0.26263345195729537,0.9766113609345118,0.02620689655172414
