,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_003/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,267.254997223994,1.0,0.9109704096136452,0.9895559402716863,0.0016513135448652336
1,fp_003/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,301.5099554990011,1.0,0.9428553545721975,0.9876550115643066,0.0017531120331950208
2,fp_003/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,285.6465556549956,1.0,0.9182079081632653,0.9882279262061523,0.001589267285861713
3,fp_003/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,284.2435807049915,1.0,0.9010789918673001,0.9878290470210882,0.0017498267498267499
4,fp_003/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,245.66645459498977,1.0,0.8493499530893982,0.9853771187978658,0.0019765840220385676
5,fp_003/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,211.11368388298433,1.0,0.894858999651851,0.9902213299269498,0.001645876645876646
6,fp_003/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,241.2989253749838,1.0,0.8848659165891211,0.9922714365826086,0.0017723244717109748
7,fp_003/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,224.72026332799578,1.0,0.9093136443399662,0.988674272156415,0.0017073170731707317
8,fp_003/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,286.5836305889825,1.0,0.9312456847591261,0.9879735557799044,0.0016700680272108844
9,fp_003/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.03,0.05,0.05,266.7804165620182,1.0,0.9220539517274018,0.9832453592507774,0.0019720232002729443
10,fp_003/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,537.7232046870049,1.0,0.8405526022182844,0.9851075565361279,0.0036614853195164076
11,fp_003/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,529.3352865930065,1.0,0.9131546688083865,0.9823977531161843,0.0035569531795946892
12,fp_003/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,423.05200557998614,1.0,0.8814986183407236,0.9854013732626614,0.0032253570184604665
13,fp_003/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,429.2166536349978,1.0,0.8426906563075036,0.9834521988321734,0.00404862579281184
14,fp_003/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,349.06469221698353,1.0,0.8228895500185942,0.9846272171596069,0.00363668430335097
15,fp_003/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,386.65067520501907,1.0,0.8083999842401797,0.981373266882396,0.0037845400489681705
16,fp_003/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,390.21280220602057,1.0,0.8007047095221725,0.9895442512863413,0.0036065006915629323
17,fp_003/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,521.3904074519814,1.0,0.856330206887211,0.9836765841809908,0.0036410788381742738
18,fp_003/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,610.962788432982,1.0,0.9099820327958335,0.9825137793148169,0.003236614853195164
19,fp_003/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.03-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.03,0.2,0.05,488.8607844480139,1.0,0.8885771158596542,0.9776559287183002,0.0038288288288288288
