,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_005/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,28.076970753987553,1.0,0.7305853469440496,0.9628501868495152,0.007304674172637325
1,fp_005/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,26.56344783102395,1.0,0.8572531347144854,0.966464727041021,0.010719225449515906
2,fp_005/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,28.167291729012504,1.0,0.8236607142857143,0.9723908587328035,0.005476436188510492
3,fp_005/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,30.137875101994723,1.0,0.6711087849263226,0.9860645710334557,0.010512820512820513
4,fp_005/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,33.83209844000521,1.0,0.31086092123486575,0.9829815614678233,0.018491735537190083
5,fp_005/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,27.25394586499897,1.0,0.791033228888631,0.981951885604861,0.005155925155925156
6,fp_005/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,27.870033020008123,1.0,0.6556551899162507,0.9705700399668871,0.005964553510565781
7,fp_005/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,27.932843198999763,1.0,0.7582359368274675,0.9704558834023119,0.008519647696476965
8,fp_005/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,27.914691387006314,1.0,0.7855854250651462,0.9631902411336959,0.009350340136054422
9,fp_005/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.05,0.05,0.05,26.624107117997482,1.0,0.7991244675816375,0.9082742184736264,0.01734561583077448
10,fp_005/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,27.343350260984153,1.0,0.7257662269475619,0.9584971176291248,0.009602763385146805
11,fp_005/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,29.67147400500835,1.0,0.8334531005622015,0.9605627151503101,0.015
12,fp_005/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,27.15379548398778,1.0,0.7759141443351969,0.9653054251941976,0.010755834204110066
13,fp_005/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,32.86735732899979,1.0,0.30807605806583516,0.9769690614533432,0.031078224101479916
14,fp_005/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,32.702529579022666,1.0,0.06689289698772782,0.984403387917507,0.03141798941798942
15,fp_005/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,28.62243439699523,1.0,0.6202277294038848,0.970288400217304,0.010164393144456104
16,fp_005/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,26.584255648980616,1.0,0.5194654520453764,0.9715664141732464,0.01237551867219917
17,fp_005/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,34.08834667998599,1.0,0.34327701215589346,0.9728625538607577,0.024142461964038728
18,fp_005/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,27.587088942993432,1.0,0.8180763719893561,0.9610480684943021,0.012
19,fp_005/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.05-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.05,0.2,0.05,33.756924968998646,1.0,0.5821042281219273,0.9551218691004413,0.03227304227304227
