,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,28.57292457099993,1.0,0.9514340093194198,0.9971653389374908,0.0015751295336787566
1,simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,37.122867595000116,1.0,0.9731369150779896,0.9977854275665801,0.002257162823200559
2,simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,28.295866755000134,1.0,0.9759012916907653,0.9984744162210127,0.0011389759665621734
3,simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,25.870571740999367,1.0,0.9649151502760172,0.9985946818163318,0.001543340380549683
4,simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,23.787192731000687,1.0,0.9327352175529937,0.9984022401973507,0.0016049382716049382
5,simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,25.648898916999315,1.0,0.9591426657736102,0.9978387698703262,0.0016859041622945086
6,simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,24.9929798510002,1.0,0.9276383636988655,0.9981320834718036,0.0018533886583679115
7,simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,27.887995056000364,1.0,0.97281007686317,0.9982248052636967,0.0015214384508990318
8,simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,35.12770774599994,1.0,0.9665218676795014,0.9960685423346182,0.001920552677029361
9,simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,33.44662683200022,1.0,0.9470225675708085,0.9964455346728713,0.0017844767844767844
