,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_01/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,690.9820968809981,1.0,0.849043804109058,0.9849998525170797,0.003480040941658137
1,fp_01/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,532.6932424219995,1.0,0.8749243704491874,0.9833697732617668,0.004481327800829876
2,fp_01/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,709.6842603180012,1.0,0.8658163265306122,0.9845326874946558,0.0033161334709322326
3,fp_01/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,498.9828890030003,1.0,0.8156051211852806,0.985454057716634,0.0039015939015939016
4,fp_01/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,500.29196526500164,1.0,0.7325202162355359,0.9827910057711153,0.004321625344352617
5,fp_01/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,472.28753719299857,1.0,0.789717999303702,0.9862662774981628,0.003963963963963964
6,fp_01/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,493.52005667900085,1.0,0.7740038913797479,0.9853706951033887,0.004372869802317655
7,fp_01/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,572.4053193709988,1.0,0.8026023904910108,0.9828631190238333,0.004085365853658537
8,fp_01/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,700.806174431993,1.0,0.8779705561371077,0.9834793410345999,0.003663265306122449
9,fp_01/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.1,0.05,0.05,812.9985344870001,1.0,0.8566729768102224,0.9818698914520844,0.003848515864892528
10,fp_01/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,883.102589381997,1.0,0.6707357091290936,0.9733918884009299,0.00992055267702936
11,fp_01/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,971.4333646140003,1.0,0.8141776218455425,0.9763729230616277,0.009311670160726765
12,fp_01/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,951.9325733820006,1.0,0.7635434740697898,0.974762621062072,0.007944966910484151
13,fp_01/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,740.6390247909949,1.0,0.6888161930075649,0.9771366462452628,0.010088090204369274
14,fp_01/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,884.4941902819992,1.0,0.6325306805503905,0.9784909622990596,0.008571428571428572
15,fp_01/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,937.7307427760024,1.0,0.664828020960561,0.9777783026666982,0.009730675061210213
16,fp_01/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,938.2005461029985,1.0,0.5926864902028188,0.9745779998395655,0.010269709543568465
17,fp_01/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,914.2075348850049,1.0,0.6459892323841128,0.9730417019534122,0.00995850622406639
18,fp_01/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,1213.869861276995,1.0,0.7938092747162774,0.9746364542430683,0.009088082901554405
19,fp_01/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.1-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.1,0.2,0.05,981.4514662239962,1.0,0.7719979854665804,0.9697197070812741,0.009615384615384616
