,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,122.7020932220039,1.0,0.9720894172373692,0.9973316936257882,0.0007574206755373593
1,simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,87.72936113600008,1.0,0.9881079051136008,0.9972493731440565,0.0006569847856154911
2,simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,122.78994374200556,1.0,0.9858418367346938,0.997372428758617,0.0006811145510835913
3,simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,98.80040973200084,1.0,0.9736291166760609,0.9970121848282816,0.0007865557865557865
4,simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,118.21046055199986,1.0,0.9857927891703525,0.9988385176581612,0.0006680440771349862
5,simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,67.9725932490037,1.0,0.9774476809407759,0.9981870744435455,0.0006271656271656272
6,simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,79.53122743499989,1.0,0.985534218763218,0.9989229413492607,0.0006509884117246081
7,simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,101.78220958499878,1.0,0.9908618349170613,0.9979953082631654,0.0006571815718157182
8,simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,116.36751124300645,1.0,0.9912470210917838,0.9975830801654392,0.0006768707482993197
9,simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.001,0.05,0.05,102.20815652299643,1.0,0.9916232844297208,0.9963763056470982,0.0005424769703172978
10,simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,258.25529312599974,1.0,0.9630832841110455,0.996504383484492,0.0018687392055267702
11,simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,312.52146285399795,1.0,0.9840005072494399,0.9961102066685722,0.0016177498252969952
12,simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,241.23347551799816,1.0,0.9831309041835358,0.9973877640114075,0.0013862765586903519
13,simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,180.6457906919968,1.0,0.9645062359435699,0.997086418689056,0.0017618040873854828
14,simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,208.67392090600333,1.0,0.9575120862774266,0.997721227822451,0.0017248677248677248
15,simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,217.18075447300362,1.0,0.9666285804341831,0.9968207478092449,0.0018922700244840853
16,simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,191.9649641549986,1.0,0.9605964248882778,0.9980862450293939,0.0016044260027662518
17,simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,241.65804072000174,1.0,0.9751125859208343,0.9975268256819261,0.0016459197786998618
18,simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,370.31787229999463,1.0,0.9798949259705702,0.9969019056882452,0.0018721934369602764
19,simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,318.9595255500026,1.0,0.9740748734920978,0.9951324507292907,0.001722106722106722
