,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_001/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,139.19136330799665,1.0,0.8344612181155648,0.9941662247139935,0.0016091954022988506
1,fp_001/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,159.24207641198882,1.0,0.9509803921568627,0.9952323035757723,0.0014938684503901895
2,fp_001/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,148.3166358610033,1.0,0.8781743308167468,0.9932207066735363,0.002007042253521127
3,fp_001/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,156.62908986999537,1.0,0.9125706829056112,0.9938624072443718,0.001723744292237443
4,fp_001/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,161.40638362499885,1.0,0.901743264659271,0.9936088100095868,0.0017225950782997763
5,fp_001/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,149.5389788490138,1.0,0.8535741737125289,0.992433994483121,0.0019396051103368177
6,fp_001/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,154.5817350349971,1.0,0.8111429741909053,0.9927799682523427,0.003011494252873563
7,fp_001/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,149.9796839109913,1.0,0.8872679045092838,0.995857497928749,0.0015867579908675799
8,fp_001/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,150.0959944310016,1.0,0.9317422434367542,0.9968724402412689,0.001149032992036405
9,fp_001/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,300,0.01,0.05,0.05,157.85054119399865,1.0,0.8492913930176288,0.9930848540829318,0.0018983050847457628
10,fp_001/simNo_10-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,142.92027116401005,1.0,0.7732181425485961,0.991738851459737,0.004042553191489362
11,fp_001/simNo_5-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,151.5893647079938,1.0,0.9007736293306424,0.992950782260314,0.003970420932878271
12,fp_001/simNo_1-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,142.9593527300167,1.0,0.8829975256274302,0.9876860922021141,0.003950177935943061
13,fp_001/simNo_6-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,149.9031631629914,1.0,0.8115942028985508,0.9922344170635743,0.004502314814814815
14,fp_001/simNo_2-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,152.4487075250072,1.0,0.8861290322580645,0.9868650590046177,0.003972602739726027
15,fp_001/simNo_7-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,143.0990945539961,1.0,0.8002364066193853,0.9878307742567788,0.004231678486997636
16,fp_001/simNo_3-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,138.61923679700703,1.0,0.8222878851836217,0.9921027462768137,0.0038434163701067618
17,fp_001/simNo_8-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,150.5010176189826,1.0,0.8158131176999102,0.9899746160354863,0.003933102652825836
18,fp_001/simNo_4-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,142.89327487398987,1.0,0.8102941176470588,0.9930594828029408,0.004166666666666667
19,fp_001/simNo_9-s_100-m_300-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,300,0.01,0.2,0.05,151.89162448400748,1.0,0.8373665480427046,0.9917558277769163,0.003942528735632184
