,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,fp_001/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.609099029999925,1.0,0.9423052073911358,0.9932657029603226,0.0011395428181508018
1,fp_001/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.008188828993298,1.0,0.9679956604285327,0.9900627220748142,0.0013658367911479944
2,fp_001/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.87196439500258,1.0,0.9520408163265306,0.9934484041606678,0.0011799105607155143
3,fp_001/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.46903144299722,1.0,0.9116273451968757,0.9907174225237788,0.0019092169092169093
4,fp_001/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,20.81896031799988,1.0,0.9108251798239736,0.9934893470291459,0.0013774104683195593
5,fp_001/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.16183638000075,1.0,0.9127306487176512,0.9934067004059377,0.001431046431046431
6,fp_001/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.405509914002323,1.0,0.9357922341595466,0.995691765397043,0.0011895023858214042
7,fp_001/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.949608235001506,1.0,0.9396417574413137,0.9927817717996289,0.0012195121951219512
8,fp_001/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.420380078998278,1.0,0.9398873026125304,0.9854589356247936,0.0020986394557823127
9,fp_001/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.05-na_0.05-d_0-l_1000000,300,1000,0.01,0.05,0.05,21.785698135005077,1.0,0.945740653099858,0.9864850397512521,0.0019515523712043672
10,fp_001/simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,21.47854586399626,1.0,0.8761567237645206,0.9881679664681473,0.002683937823834197
11,fp_001/simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,20.627387296997767,1.0,0.9247579997463753,0.9861160475722968,0.0039797344514325645
12,fp_001/simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,21.29407573700155,1.0,0.9257117151853994,0.9911098562677055,0.002229188436084988
13,fp_001/simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,19.956717528999434,1.0,0.8686158249846657,0.9895618615318686,0.00299154334038055
14,fp_001/simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,20.28059573000064,1.0,0.8062941613982894,0.9906587008855542,0.003107583774250441
15,fp_001/simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,20.82961499499652,1.0,0.850399905441078,0.9881994472919668,0.002689751661420077
16,fp_001/simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,21.10415922300308,1.0,0.8574682021313166,0.9910592118079827,0.0026970954356846473
17,fp_001/simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,21.759142183000222,1.0,0.8889039379676972,0.9879505458200329,0.002946058091286307
18,fp_001/simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,21.67020794400014,1.0,0.9153494507493916,0.9859432976692244,0.0038791018998272885
19,fp_001/simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.01-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.01,0.2,0.05,20.60421934199985,1.0,0.9173081996306689,0.9792576025395909,0.0037872487872487874
