,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,33.597811486000865,1.0,0.9543873465905361,0.9967417688936676,0.0022037996545768565
1,simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,30.2306762670014,1.0,0.9686350762987699,0.9976860079287161,0.003668763102725367
2,simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,30.705121069000597,1.0,0.97638326585695,0.9986215176118326,0.0016300940438871473
3,simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,28.394749934002903,1.0,0.966346350439583,0.9984175207505883,0.0018675123326286117
4,simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,29.554465984998387,1.0,0.9388713276310896,0.9984570069268007,0.0021693121693121694
5,simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,28.875765892000345,1.0,0.969544147196722,0.998034815882089,0.0020006995452955577
6,simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,29.13027815299938,1.0,0.9437521485046407,0.9979212266367189,0.0022130013831258644
7,simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,29.43433472600009,1.0,0.9695594758405851,0.9980596167626776,0.0020677731673582295
8,simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,32.699276734001614,1.0,0.9695467261024813,0.9962438608499345,0.002763385146804836
9,simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_300-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,300,1000,0.001,0.2,0.05,32.34090060000017,1.0,0.9668801112789889,0.996164159542104,0.0024393624393624393
